date,PERMNO,DLRETX,DLPRC,DLRET,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,OPENPRC,NUMTRD,RETX,Price,Open,High,Low,PRC_orcl,PRC_intc,PRC_infy,daily_return,log_volume,changeVolume01,changePrice01,changeVolume50,changePrice50,MovAvofV5days,Mov5Price,MovAvofV200days,MovAvof50daysPrice,percentile,rateofchange,sign,plus_minus,rateofchangePrice,signprice,money_flow_index,AO,KAMA,rsi,stochastic,TSI,ultimate,williamsR
2011-06-03,12490,,,,164.13,165.89,165.05,5230500,-0.006261999999999999,165.10001,165.12,1211200,164.3,,-0.006261999999999999,73.807,74.365,74.505,73.725,32.33,21.73,62.64,0.004564820450395635,15.470017433765953,0.3053953058095047,-1.039999999999992,0.08937619092955451,5.52000000000001,2.735872031973101,166.82599800000028,14.43700044028876,-0.00924735249138986,0.675,0.020138669017442767,1.0,-2.0,-0.006261665362153002,-1.0,43.18589041634857,-1.454526264705379,167.61663194478234,39.22538316681952,-37.44680851063797,10.404216133919636,41.439051768669756,-87.36263736263714
2011-06-06,12490,,,,164.27,165.58,164.75,3619700,-0.001818,164.74001,164.75,1211200,164.75999,,-0.001818,73.999,73.77,74.085,73.665,32.19,21.829,63.28,-6.063365262398701e-05,15.101901707439627,-0.3681157263263266,-0.30000000000001137,-0.3526249824875034,4.710010000000011,2.7371590074998684,166.27599800000027,14.434998086989141,-0.010619514493210636,0.795,-0.023795430606487256,-1.0,-2.0,-0.0018176310209028212,-1.0,43.316385088930744,-1.9965262647053805,167.08626705898467,38.35740855360641,-26.147704590818456,9.27273436119275,42.11728082902677,-91.48351648351642
2011-06-07,12490,,,,163.61,165.24001,163.69,4189500,-0.0064340000000000005,163.75,163.77,1211200,165.11,,-0.0064340000000000005,73.528,73.955,74.065,73.515,31.84,22.06,64.2,-0.008600327054690937,15.248091953035479,0.14619024559585192,-1.0600000000000023,-0.24479550037108844,1.510009999999994,2.7270182930077094,165.22800000000026,14.43300104752226,-0.016329971213800643,0.225,0.009680254078453965,1.0,0.0,-0.006433990895295949,-1.0,36.03490894893354,-2.8800264117641916,166.52778883272018,35.378554620647634,-30.467533584174948,7.964337640687182,34.358060249323344,-98.97304104369859
2011-06-08,12490,,,,163.25999,164.85001,164.34,3850700,0.003971,164.25,164.25999,1211200,163.27,,0.003971,73.939,73.585,73.995,73.56,31.25,21.82,63.72,0.00655356158510445,15.163765507918862,-0.08432644511661636,0.6500000000000057,-0.031442700635990306,2.969999999999999,2.7232461388477214,164.78400000000028,14.432767662524457,-0.011942502524774357,0.705,-0.005530294896984089,-1.0,-2.0,0.003970920642678344,1.0,28.90648748969916,-3.637173470587726,166.2972478784258,38.53100484753445,-27.700745123249487,6.9341002153536015,36.87268199240526,-86.73206388206371
2011-06-09,12490,,,,164.75999,165.96001,164.84,4299800,0.003042,164.82001,164.83,1211200,165.00999,,0.003042,74.20100000000001,73.875,74.32,73.695,31.63,21.76,64.18,-0.0010301800515228887,15.274079067954185,0.11031356003532267,0.5,0.2170687337732531,1.960000000000008,2.7246825229285165,164.53400000000028,14.431425289301865,-0.008588928635581583,0.635,0.00727481310481326,1.0,0.0,0.003042472921990891,1.0,28.81314366891621,-3.8849989999995103,166.19437604532618,40.91861580585971,-1.6952950947178766,6.1206879179200735,33.327592074622586,-79.97452471482873
2011-06-10,12490,,,,162.87,164.84,163.17999,4686400,-0.01007,163.05,163.07001,1211200,164.57001,,-0.01007,74.798,74.13,74.935,74.045,31.18,21.38,63.14,-0.008446374889325203,15.360175255055607,0.08609618710142186,-1.6600099999999998,0.32180144608536665,-0.42001999999999384,2.7232410797828757,164.15999800000026,14.430867386989615,-0.017857525135790864,0.925,0.005636751434792364,1.0,0.0,-0.010070431933996593,-1.0,28.900282526033394,-4.033646058823052,165.90414782926842,35.92889048179145,-48.1663769349069,4.941373405166928,35.31662633140198,-95.58418803418803
2011-06-13,12490,,,,162.73,164.46001,163.17,5099500,-6.1e-05,163.13,163.14,1211200,164.44,,-6.1e-05,74.596,74.805,74.95,74.6,31.63,21.385,63.37,-0.007723181707613769,15.44465305367271,0.0844777986171028,-0.009990000000016153,0.27785374378736094,0.09998999999999114,2.727732100034373,163.84399800000025,14.42877553855873,-0.017227104259522452,0.795,0.005499793929063301,1.0,0.0,-6.122074158732005e-05,-1.0,28.958628166314057,-4.17008638235248,165.58945505962134,35.90051809390665,-38.70285773090762,3.874428299038283,34.52279093928344,-93.85474860335198
2011-06-14,12490,,,,163.64999,164.57001,164.12,7050100,0.005822,163.99001,164.0,1211200,163.87,,0.005822,74.692,74.875,75.005,74.59,32.08,21.82,63.64,0.0015255995606273665,15.768552359085017,0.3238993054123078,0.950000000000017,0.4741226808950305,-0.15000000000000568,2.7345132811799027,163.92999800000024,14.429406562585129,-0.011059057594616895,0.115,0.020971614207629274,1.0,2.0,0.005822148679291539,1.0,28.974533915726553,-4.1098522352936016,165.3705408894907,40.696476220632945,-18.121333876214436,3.143494714472809,36.231495290100085,-80.58659217877073
2011-06-15,12490,,,,161.52,163.41,162.33,5226000,-0.010907,162.25999,162.27,1211200,162.75,,-0.010907,76.072,74.82,76.135,74.82,31.16,21.42,62.27,-0.002580645161290196,15.469156725062694,-0.29939563402232316,-1.789999999999992,0.4822482087046627,-1.9199999999999875,2.7384709807419836,163.52799800000025,14.43126457172189,-0.021006419177033164,0.7175,-0.01898688143365468,-1.0,0.0,-0.010906653668047772,-1.0,29.002786268788142,-4.2202050294112325,164.9617655909869,35.332258766927026,-34.23919246230489,2.0098926443024347,35.73500037638829,-90.32258064516124
2011-06-16,12490,,,,161.78,163.63,162.67,4861100,0.002094,162.61,162.64,1211200,162.06,,0.002094,76.22399999999999,75.975,76.505,75.855,30.8,21.42,61.64,0.003764038010613202,15.39677530771478,-0.07238141734791448,0.339999999999975,0.2958409990155886,-1.3200100000000248,2.7400566552442016,163.09399800000023,14.430535590794198,-0.018226097617262904,0.72,-0.004679079709021483,-1.0,0.0,0.0020944988603459613,1.0,36.12804767941058,-4.520763852940689,164.7377724364814,37.03008501962929,-29.52903900188213,1.074787701901285,38.67117665717041,-86.26045400238972
2011-06-17,12490,,,,163.58,165.10001,164.44,7153400,0.010881,164.31,164.33,1211200,164.24001,,0.010881,75.461,75.92,76.25,75.355,31.185,21.19,61.63,0.001217669190351378,15.78309832611978,0.38632301840500105,1.7700000000000102,0.6387901133841414,0.40001000000000886,2.745503144615346,163.34600000000026,14.43173822495853,-0.007249811370385828,0.58,0.025091164265508725,1.0,2.0,0.01088092457121781,1.0,36.26979805016757,-4.206115941175966,164.73447741775905,45.1095301148415,3.079715724122973,0.6867977409998374,41.32883212051756,-65.11350059737161
2011-06-20,12490,,,,163.59,165.61,165.02,3956100,0.003527,165.00999,165.02,1211200,163.7,,0.003527,75.5,75.615,75.95,75.365,31.91,21.325,60.7,0.008063530849114375,15.1907692494639,-0.5923290766558811,0.5800000000000125,0.07503978184796267,0.6400000000000148,2.742237137410019,163.71600000000026,14.430463905897891,-0.003601798830261793,0.595,-0.03752932817225263,-1.0,0.0,0.003527122354658241,1.0,35.90238460446699,-3.772322823528924,164.73639629500772,47.48720762648181,5.7142857142859205,0.4878830361935412,44.6039725958121,-56.575682382134005
2011-06-21,12490,,,,164.0,166.75,166.22,5388300,0.007272,166.14,166.16,1211200,165.2,,0.007272,74.931,75.26,75.455,74.92,32.65,21.65,61.75,0.006174334140435889,15.499740494249663,0.3089712447857629,1.1999999999999886,0.4823994250314865,2.1699999999999875,2.738767427290997,164.13600000000025,14.430695511857268,0.0035004587926976694,0.32,0.020339407419849076,1.0,0.0,0.007271845836868129,1.0,43.179609090833594,-3.314028705881867,164.81198974508396,52.10936310703776,20.996441281138896,0.6205595471657158,53.17745542881725,-15.77076026745473
2011-06-22,12490,,,,165.10001,166.81,165.67999,3963300,-0.003249,165.74001,165.75,1211200,165.59,,-0.003249,75.188,75.095,75.31,74.865,32.2,21.395,61.53,0.0005434506914667736,15.192587569534556,-0.3071529247151066,-0.5400099999999952,-0.043908589339539006,1.729990000000015,2.7351849797072507,164.80599800000024,14.430225536939309,0.00023089343725657407,0.355,-0.019816649499974415,-1.0,0.0,-0.0032487666947418337,-1.0,50.30321298276471,-2.4645572647054053,164.8317562017825,49.977500512704424,60.142704626334506,0.5975512736022371,53.360894648066065,-21.361247637051047
2011-06-23,12490,,,,163.8,166.73,166.12,5271700,0.002656,166.36,166.42,1211200,164.06,,0.002656,75.904,75.35,76.25,75.35,32.459,21.71,62.2,0.012556381811532402,15.477863449144756,0.2852758796102002,0.4400100000000009,0.3108052663904264,2.8700000000000045,2.736236658724544,165.49599800000027,14.431032048403122,0.002773747947040217,0.08,0.018777306913949188,1.0,2.0,0.0026557823911022016,1.0,50.289787853124906,-1.8372631470583087,164.85981061942988,51.711051504651735,13.879003558719376,0.6919678455912459,56.443553838323666,-13.043478260869541
2011-06-24,12490,,,,164.57001,165.94,165.07001,4405200,-0.006321,165.12,165.17,1211200,165.85001,,-0.006321,76.21,75.705,76.28,75.475,31.14,21.2,62.36,-0.004703044636536369,15.298296219272926,-0.1795672298718305,-1.0499900000000082,0.051183382484220274,1.1200100000000077,2.729932455085032,165.62200000000024,14.43227210894227,-0.0034251520028369953,0.34,-0.01160155149719666,-1.0,0.0,-0.006320671803515587,-1.0,50.23673928639653,-1.5383809411759728,164.86786769986486,47.4823168598162,41.28149466192167,0.49745622354694435,57.68158178343312,-32.892060491493545
2011-06-27,12490,,,,165.21001,168.24001,167.62,4447000,0.015447999999999998,167.56,167.57001,1211200,165.74001,,0.015447999999999998,75.828,76.19,76.59,75.71,31.58,21.34,63.42,0.011343006435199365,15.307740269492834,0.009444050219908462,2.549990000000008,-0.055822039191191664,2.6500000000000057,2.731457148576916,166.14200000000025,14.43230323779857,0.011495064335913074,0.65,0.0006173269287341743,1.0,2.0,0.015447930244870012,1.0,57.36620821996305,-1.0441143823524612,165.12145636207282,56.73559818475724,42.755581947743735,0.994193576612211,62.01377025475658,-9.226325556063273
2011-06-28,12490,,,,168.00999,170.7,170.00999,4850100,0.014258000000000002,170.00999,170.03,1211200,168.33,,0.014258000000000002,75.49,75.665,75.96,75.26,32.34,21.49,64.17,0.009980336244281851,15.394509881257807,0.08676961176497322,2.389989999999983,-0.08702684046875753,3.7999799999999766,2.7300855939043505,166.89999800000027,14.431885806080757,0.024875698016774805,0.49,0.005668348837737813,1.0,2.0,0.014258382054647356,1.0,64.50201772962939,-0.22738008823483824,165.70292549976202,63.268053408394216,69.69692378321781,2.06014357002997,63.227851589381714,-7.516448801742947
2011-06-29,12490,,,,169.82001,170.86,170.53999,3817300,0.003117,170.49001,170.5,1211200,170.61,,0.003117,75.074,75.48,75.54,74.995,32.43,21.39,64.49,-0.000410351093136585,15.15505392439471,-0.23945595686309673,0.5300000000000011,-0.47919877412750544,4.599989999999991,2.729595932408363,167.87199800000025,14.430687083235494,0.026940242625907773,0.45,-0.01555463335371432,-1.0,2.0,0.0031174638619766437,1.0,64.56118431246952,0.6152081470592918,166.9051916261588,64.54646230590427,89.90208962424921,3.143674326831579,63.64434568800105,-3.4262312633835617
2011-06-30,12490,,,,170.75,172.44679,171.55,5105400,0.005922,171.42,171.42999,1211200,171.11,,0.005922,74.635,74.915,74.915,74.54,32.91,22.16,65.23,0.0025714452691250056,15.445809361065704,0.29075543667099346,1.0100100000000225,-0.25637682892250346,6.150010000000009,2.7291775669562233,168.95799800000026,14.431034713548735,0.0316861951955445,0.42,0.019185377902415146,1.0,4.0,0.005922423239264951,1.0,71.71654067179533,1.8557577352945884,168.10333349361167,66.90997237898927,90.17199017199005,4.365238579524685,62.06732985518856,-8.207259405552618
2011-07-01,12490,,,,171.49001,174.64999,174.53999,5181700,0.017429,174.5,174.53,1211200,171.61,,0.017429,74.67399999999999,74.82,75.055,74.505,33.05,22.53,66.07,0.01707353883806295,15.460643745722827,0.014834384657122612,2.9899899999999775,-0.7437305138159154,9.789989999999989,2.7312947046405904,170.85199400000025,14.431537909608561,0.0476272048291555,0.975,0.000960414848477642,1.0,4.0,0.01742926260565425,1.0,78.86123507603585,3.351844823529916,169.8604255492775,72.7100010976937,72.5967408775751,6.194293812315226,69.26203015023648,-0.8377767233639455
2011-07-05,12490,,,,173.52,175.43088999999998,175.42999,4586400,0.005099,175.28,175.3,1211200,173.52,,0.005099,74.985,74.535,75.05,74.535,33.06,22.44,66.72,0.011007319041032693,15.33860596057631,-0.12203778514651731,0.8900000000000148,-0.29689512695684606,7.1499900000000025,2.731696710594132,172.41399200000026,14.427445463482407,0.05078646201809023,0.885,-0.007893447850790714,-1.0,4.0,0.0050991179729069636,1.0,78.91591197962188,4.754859911765237,171.40001959438118,74.1617802512532,84.10988694666142,8.025498985216313,71.3341344162654,-0.006469751396014458
2011-07-06,12490,,,,175.09,177.77,177.71001,5887000,0.012997,177.61,177.62,1211200,175.19,,0.012997,75.44,74.925,75.535,74.77,33.21,22.75,66.46,0.014384439751127465,15.588257088010398,0.24965112743408824,2.2800200000000075,0.49679730943268474,10.040010000000024,2.7342164600871426,173.95399600000027,14.42642859307604,0.06176000637309054,0.65,0.016275998488764154,1.0,4.0,0.012996751581642485,1.0,85.97931063435462,5.950449147059345,173.21379655731457,77.4686532918733,81.39198764773602,10.17997368539906,77.4624236775936,-0.3751719824890498
2011-07-07,12490,,,,176.12,177.27,176.48,5907100,-0.006920999999999999,176.42999,176.46001,1211200,176.78,,-0.006920999999999999,75.257,75.265,75.745,75.15,34.09,23.23,68.25,-0.0016970245502885284,15.591665575213286,0.003408487202888111,-1.2300100000000214,-0.2072435762172926,7.9899899999999775,2.7398715774624463,175.14199800000029,14.427000544799226,0.05216601469093596,0.52,0.00021865736391468715,1.0,6.0,-0.006921444661446063,-1.0,78.54012520542125,7.0340953529416765,173.9913152133069,72.10713440957277,87.39088025376681,11.727922263423908,73.76758759958932,-9.090909090909237
2011-07-08,12490,,,,175.00999,176.49001,176.49001,4400400,5.6999999999999996e-05,176.39999,176.41,1211200,175.49001,,5.6999999999999996e-05,75.514,75.215,75.73,75.13,33.94,23.09,67.21,0.00569833006448639,15.297206003847418,-0.2944595713658682,0.010010000000022501,-0.18595476929929333,6.120010000000008,2.7379504126734004,176.13000000000028,14.426439939370985,0.05007507037485048,0.2,-0.018885703387198305,-1.0,4.0,5.672030825043528e-05,1.0,71.2510202975371,7.705886941176971,174.5736414511763,72.12404277952221,77.6858035654514,13.096990479091799,75.81798596811377,-9.026727785613522
2011-07-11,12490,,,,174.61,176.14999,174.99001,4766800,-0.008499,175.03999,175.08,1211200,174.89999,,-0.008499,76.374,75.56,76.555,75.54,33.14,22.85,65.1,0.0005146941403484373,15.377185778198788,0.07997977435137038,-1.5,-0.06568119270193229,4.210010000000011,2.7368698358040238,176.2200040000003,14.427444843161808,0.03947297356442192,0.875,0.005228391010178912,1.0,4.0,-0.00849906462127803,-1.0,64.08596333479431,8.017444764706397,174.65904585542333,65.69720462449651,73.66178958216693,13.878762934492714,70.7624801164946,-19.899713672154604
2011-07-12,12490,,,,173.89,175.37,174.05,5037000,-0.005372,174.08,174.09,1211200,174.92999,,-0.005372,76.234,76.395,77.175,76.085,32.6,22.45,61.44,-0.005030526783886491,15.432321224727788,0.055135446529000376,-0.9400100000000009,-0.10381077463120114,3.469999999999999,2.7380831390789506,175.9440060000003,14.425712742960789,0.03251694011926931,0.785,0.003585535567058651,1.0,4.0,-0.005371792366890005,-1.0,56.924036186480926,7.849826500000518,174.58626231013776,61.970473879652545,67.54454754074108,14.30045971649728,67.75367789564842,-26.6284896206156
2011-07-13,12490,,,,174.0,176.32001,174.32001,4074900,0.001551,174.35001,174.36,1211200,174.89999,,0.001551,75.547,76.395,76.455,75.37,32.69,22.48,61.26,-0.0033160665132113687,15.220356764478693,-0.21196446024909577,0.270009999999985,-0.2811637825300277,2.170019999999994,2.733311566997734,175.2660060000003,14.423650244037834,0.032736929938197656,0.925,-0.013735099027711861,-1.0,2.0,0.001551335823039235,1.0,57.088702209470966,7.387886029412272,174.56428766251457,62.62628600416234,68.479126185959,14.733653675664657,57.79950062305328,-24.695705082319357
2011-07-14,12490,,,,173.84,176.10001,174.23,4613500,-0.000516,174.23,174.28999,1211200,174.39999,,-0.000516,75.562,75.06,75.645,74.99,32.05,22.27,61.16,-0.0009747133586418544,15.344497346000747,0.1241405815220542,-0.09001000000000658,-0.08242916678125489,1.3599999999999852,2.7300930246989563,174.8160060000003,14.421231340935957,0.03090176223671892,0.62,0.008156220215006726,1.0,4.0,-0.0005163492131511349,-1.0,56.90668698048154,6.836563058824083,174.54121355166805,62.240958159082766,67.11973906564222,15.094449867529953,49.046104628090596,-26.818202135001744
2011-07-15,12490,,,,174.07001,175.94,175.53999,5350100,0.007519,175.66,175.73,1211200,175.08,,0.007519,75.52,75.44,75.745,75.29,32.09,22.37,61.39,0.0026273132282383926,15.492625810286288,0.14812846428554138,1.309989999999999,-0.2536232441874926,4.919989999999984,2.732638573120761,174.62600200000028,14.421420380467387,0.03708083927291517,0.82,0.009653523406170539,1.0,6.0,0.0075187395970843784,1.0,63.877099982659445,6.4432990588240955,174.61578952737463,65.56199451318454,61.562829989440175,15.6989449434313,46.35497851297042,-17.75487082394191
2011-07-18,12490,,,,173.58,176.46001,175.28,8879600,-0.0014810000000000001,175.39,175.45,1211200,174.73,,-0.0014810000000000001,75.793,75.52,76.115,75.48,31.49,22.28,60.64,0.0031477136152922025,15.999267068908749,0.5066412586224605,-0.25998999999998773,0.19059479572080384,6.81998999999999,2.7406989586779327,174.68400000000028,14.423032657627012,0.034103380101938585,0.73,0.032702090970665454,1.0,6.0,-0.001481087016126592,-1.0,56.672016782878494,6.157036205882918,174.62461458636434,64.35226070019513,41.0841068700332,16.164227168688363,49.49272877288059,-25.51226894234743
2011-07-19,12490,,,,178.64999,185.21001,185.21001,13248800,0.056652,185.13,185.14,1211200,178.74001,,0.056652,75.513,75.63,75.82,75.18,32.64,23.06,62.01,0.036197827224022205,16.399417540257417,0.40015047134866855,9.93001000000001,1.0071162361912886,16.320010000000025,2.753102142751864,176.9160020000003,14.427319466717254,0.08873035542416119,0.23,0.025010550147405164,1.0,8.0,0.05665227065266998,1.0,57.11726436665189,7.232477529412336,176.27610794018534,79.73355661768434,54.28560676961194,18.64499165682879,65.44898093961633,-0.0
2011-07-20,12490,,,,183.0,184.42,183.64999,5902900,-0.008423,183.62,183.64,1211200,183.84,,-0.008423,75.094,75.395,75.52,75.015,32.075,22.99,61.62,-0.0010335617928634022,15.590954313540625,-0.8084632267167926,-1.5600200000000086,0.49681812755525456,14.549980000000005,2.7578146470636167,178.78199800000027,14.429185969976766,0.07620225151311333,0.8,-0.049298289084485525,-1.0,6.0,-0.008422978865991193,-1.0,57.4320803464187,8.481594176471134,176.8284283705169,74.30896195014738,82.68454198862037,20.32457532268017,64.87469765748556,-10.788512594389681
2011-07-21,12490,,,,182.89999,185.5,184.89999,4959300,0.006806,184.88,184.89,1211200,183.59,,0.006806,74.23100000000001,74.97,75.37,74.125,32.47,22.81,62.66,0.007135410425404443,15.416775159709212,-0.17417915383141214,1.25,0.0045675099616726555,14.519990000000007,2.75873114668339,180.91599600000026,14.42806753080257,0.07998974708477169,0.465,-0.011171808365838087,-1.0,6.0,0.006806425636070035,1.0,57.64550914138381,9.804210264706427,177.87837712154848,75.73357365945388,78.12485203626503,22.01212384285939,68.20677623776545,-4.282729680749223
2011-07-22,12490,,,,184.25999,185.63,185.17999,4517400,0.0015140000000000002,185.09,185.11,1211200,184.64,,0.0015140000000000002,74.41199999999999,74.245,74.6,74.155,32.55,23.13,63.62,0.0029245558925476978,15.323447165066268,-0.09332799464294439,0.28000000000000114,-0.03221553381127151,15.679990000000004,2.756584602376401,182.8439960000003,14.427781978552584,0.07817398759927885,0.815,-0.006053665158641697,-1.0,4.0,0.001514332153289999,1.0,57.81180899403127,11.205884882353502,178.85335782090763,76.05389250219184,90.34533501490321,23.52772351220982,70.74552040931161,-3.716019818331894
2011-07-25,12490,,,,183.28,184.96001,183.7,4988200,-0.007992,183.64999,183.67999,1211200,183.89,,-0.007992,74.25399999999999,74.18,74.51,74.175,32.21,23.03,62.87,-0.0010332263853390922,15.422585681209187,0.09913851614291858,-1.479990000000015,-0.030522554983043904,11.459989999999976,2.7492328327902835,184.52799600000031,14.4265041680195,0.06664751438621352,0.37,0.00646972675762747,1.0,6.0,-0.00799217021234322,-1.0,50.67425700115725,12.461325911765272,179.5042176001506,70.73869803741032,80.38609716860034,24.419623139423038,70.14551166906817,-16.016597510373522
2011-07-26,12490,,,,182.64999,184.05,182.92999,4356300,-0.004192,183.03,183.03999,1211200,182.94,,-0.004192,73.62899999999999,74.31,74.395,73.605,32.145,22.895,63.16,-5.4717393680903115e-05,15.287133631186938,-0.13545205002224847,-0.770009999999985,-0.17105617299123743,13.009990000000016,2.7348984846702886,184.0719920000003,14.426293355014941,0.05959288051309408,0.225,-0.008782706922308314,-1.0,4.0,-0.004191671203048419,-1.0,43.52512168207017,12.188707558824092,179.986977006612,68.07309498976537,73.98356302483425,24.976587480927158,66.80347963523782,-22.406721991701207
2011-07-27,12490,,,,180.92999,182.91,181.35001,5806800,-0.008637,181.34,181.36,1211200,182.00999,,-0.008637,74.273,73.69,74.39,73.585,30.71,22.53,61.99,-0.00362606470117377,15.57454020256941,0.2874065713824727,-1.5799800000000062,0.2193706267789537,12.490009999999984,2.734685404856138,183.61199600000035,14.428144921110206,0.04836734074901772,0.73,0.018800553348741644,1.0,4.0,-0.008637074762864239,-1.0,43.43962551619992,11.30526552941231,180.10415959335091,62.84049074115706,56.50390599196541,25.009929892062694,64.79892557212533,-35.51858921161829
2011-07-28,12490,,,,180.88,183.27,181.8,4478800,0.0024809999999999997,181.88,181.89,1211200,181.06,,0.0024809999999999997,74.391,74.3,74.585,74.045,30.665,22.55,61.8,0.004087042969181498,15.31486571136818,-0.2596744912012312,0.4499900000000139,-0.6747031459004749,11.300000000000011,2.733361450153191,182.99199800000036,14.426992985819838,0.04887223394834628,0.935,-0.016673011711664576,-1.0,4.0,0.002481334299347493,1.0,50.472250318431506,10.388648882353493,180.2630329230722,63.69640061324777,55.99587805296933,25.116440151833512,47.86714913369042,-31.78423236514514
2011-07-29,12490,,,,179.73,183.42999,181.85001,6667400,0.000275,181.62,181.66,1194278,180.25999,,0.000275,74.036,74.33,74.685,73.86,30.58,22.33,62.22,0.008820703917713502,15.712740536800599,0.39787482543241914,0.05000999999998612,0.4723882081041957,11.41001,2.73840953413617,182.32600200000036,14.42561202925702,0.047142003604469185,0.735,0.02597964833195232,1.0,4.0,0.00027508250825070135,1.0,50.26667425537066,9.19432550000053,180.3876998864734,63.79620527673248,44.308898060062766,25.219165514013138,51.57001694574168,-31.36921161825729
2011-08-01,12490,,,,178.5,183.69,180.75,5845900,-0.0060490000000000006,180.77,180.83,1194278,182.60001,,-0.0060490000000000006,74.456,74.13,74.745,73.755,30.11,22.24,63.25,-0.01013148903989658,15.581251118793716,-0.13148941800688263,-1.1000099999999975,0.5016138336837592,10.159999999999997,2.7404597090432947,181.73600200000033,14.425774584425978,0.039144894166152966,0.89,-0.008368331272251561,-1.0,2.0,-0.006048996092988923,-1.0,50.10317735227272,8.074618764706429,180.4091003366056,59.89569674715208,27.615935689389747,24.99701236097424,48.25523155486586,-40.49792531120334
2011-08-02,12490,,,,177.86,182.28999,178.05,5770400,-0.014938,177.86,177.89999,1194278,179.95,,-0.014938,74.666,74.49,74.915,74.345,29.55,21.72,61.29,-0.010558488469019078,15.5682519601716,-0.01299915862211698,-2.6999999999999886,0.1689085184886192,7.890000000000015,2.744081854216314,180.76000400000032,14.424651178143188,0.022675023850947218,0.97,-0.0008342820819079444,-1.0,2.0,-0.014937759336099532,-1.0,43.1918065313913,6.95006008823583,179.9339769620478,51.562491251263936,20.711951767042464,24.036872385236386,41.61855660442297,-62.90456431535265
2011-08-03,12490,,,,175.41,179.23,178.83,6724000,0.004381,178.7,178.72,1194278,177.67,,0.004381,74.199,74.72,74.855,74.085,30.19,21.81,61.57,0.006528958180897382,15.721193773510644,0.15294181333904433,0.7800000000000011,0.26668650087072443,10.570010000000025,2.7459662571584267,180.25600200000034,14.422498914638393,0.026062488320015342,1.0,0.009823955427386233,1.0,2.0,0.004380791912384163,1.0,43.066794017605936,5.593149323529957,179.8044582993001,53.572097870331454,-5.717361685693978,23.321388248158982,49.07354570359638,-56.431535269709485
2011-08-04,12490,,,,171.17999,177.92,171.48,11023200,-0.041101,171.3,171.39999,1194278,176.5,,-0.041101,75.36,74.08,75.55,74.02,28.88,20.85,58.15,-0.02844192634560916,16.21551270066183,0.49431892715118586,-7.350000000000023,0.8644691461114267,3.4899899999999775,2.757461760609226,178.19200200000031,14.421246643359998,-0.015487230397083773,0.87,0.03144283661105218,1.0,2.0,-0.041100486495554533,-1.0,36.11829742787057,3.739766117647605,177.25802038547738,37.69964786921159,-60.3430857142858,20.688993711557266,40.794906431300525,-97.9238076651851
2011-08-05,12490,,,,166.52,174.22,172.98,11872200,0.008747,172.92,172.92999,1194278,172.10001,,0.008747,74.80199999999999,75.57,75.645,74.67,28.35,20.79,57.39,0.005113247814453992,16.289710090608587,0.0741973899467574,1.5,1.117333982215234,5.22999999999999,2.7647571307745853,176.41800000000032,14.423920480679861,-0.006607488073563705,0.815,0.0045757042232608125,1.0,4.0,0.008747375787263811,1.0,36.129341148715405,1.320414323529917,176.27992523802374,41.50843877036356,-70.06363051534967,18.674290924167305,49.05412279387156,-66.19570905285198
2011-08-08,12490,,,,166.0,172.61,166.22,15805900,-0.034744,166.44,166.45,1194278,168.83,,-0.039080000000000004,74.938,74.39,75.215,74.15,26.02,20.11,53.39,-0.01545933779541564,16.575893846015667,0.2861837554070803,-6.759999999999991,1.0066891996301308,-0.9599900000000048,2.777210057040756,173.5120000000003,14.428575194439139,-0.043725303108737235,0.24,0.01756837622126084,1.0,4.0,-0.03907966238871541,-1.0,28.71600718274209,-1.1759680294112513,173.545515696241,32.01050266182996,-52.58556291612021,15.243870134763087,40.01160557824515,-98.87926642893531
2011-08-09,12490,,,,162.0,171.05,170.61,12517900,0.026411,170.7,170.73,1194278,167.46001,,0.026411,74.72399999999999,75.015,75.1,73.99,27.6,20.6,55.28,0.018810401360898066,16.34267017793831,-0.23322366807735762,4.390000000000015,1.3400786833183176,3.1100000000000136,2.7867995261166993,172.02400000000029,14.4341495984298,-0.017757915552796932,0.5,-0.014070050776381904,-1.0,2.0,0.026410780892792696,1.0,21.522668596464214,-3.9197905588229958,173.20059986357637,41.38976745894722,-64.04816988547067,13.111104903756116,48.77959519023695,-63.56326703343201
2011-08-10,12490,,,,161.85001,169.23,162.53999,13994800,-0.047300999999999996,162.39999,162.5,1194278,168.17999,,-0.047300999999999996,74.76899999999999,74.13,74.925,73.905,26.48,19.93,52.51,-0.033535499675080294,16.454196390011425,0.11152621207311597,-8.070010000000025,0.4270434700616583,-6.390000000000015,2.795792216952022,168.76599800000028,14.43942735256997,-0.06185626098036168,0.89,0.00682423440348634,1.0,4.0,-0.047300920227419385,-1.0,14.343386010179643,-6.263583676470006,171.44171083241653,32.51101848016324,-46.26955878969194,9.517247268791653,42.53739864820729,-97.09848490264297
2011-08-11,12490,,,,162.94,168.77,166.73,9176500,0.025778,166.31,166.32001,1194278,164.10001,,0.025778,74.81,75.01,75.39,74.45,27.7,20.76,53.98,0.01602675100385431,16.032156426280665,-0.4220399637307608,4.190010000000001,0.5806049740877555,0.1699999999999875,2.7935503214289783,167.8159980000003,14.440551932313673,-0.036248679142496854,0.81,-0.025649381697362084,-1.0,2.0,0.025778333073602333,1.0,13.966954436215374,-8.019935617646468,170.9874493488727,39.73905590674155,-39.04889484259893,7.270826635318809,46.70351570877557,-78.88364344439641
